"Date","Price","Open","High","Low","Change %"
"Oct 14, 1983","11.542","11.542","11.542","11.542","-0.65%"
"Oct 13, 1983","11.617","11.617","11.617","11.617","0.55%"
"Oct 12, 1983","11.553","11.553","11.553","11.553","0.14%"
"Oct 11, 1983","11.537","11.537","11.537","11.537","2.10%"
"Oct 10, 1983","11.300","11.300","11.300","11.300","0.00%"
"Oct 07, 1983","11.300","11.300","11.300","11.300","0.35%"
"Oct 06, 1983","11.261","11.261","11.261","11.261","-0.43%"
"Oct 05, 1983","11.310","11.310","11.310","11.310","-1.02%"
"Oct 04, 1983","11.426","11.426","11.426","11.426","0.04%"
"Oct 03, 1983","11.421","11.421","11.421","11.421","0.24%"
"Sep 30, 1983","11.394","11.394","11.394","11.394","-0.57%"
"Sep 29, 1983","11.459","11.459","11.459","11.459","0.04%"
"Sep 28, 1983","11.454","11.454","11.454","11.454","0.41%"
"Sep 27, 1983","11.407","11.407","11.407","11.407","0.24%"
"Sep 26, 1983","11.380","11.380","11.380","11.380","-0.78%"
"Sep 23, 1983","11.469","11.469","11.469","11.469","-0.83%"
"Sep 22, 1983","11.565","11.565","11.565","11.565","-0.41%"
"Sep 21, 1983","11.613","11.613","11.613","11.613","0.55%"
"Sep 20, 1983","11.549","11.549","11.549","11.549","-0.64%"
"Sep 19, 1983","11.623","11.623","11.623","11.623","-0.28%"
"Sep 16, 1983","11.656","11.656","11.656","11.656","-1.14%"
"Sep 15, 1983","11.790","11.790","11.790","11.790","0.55%"
"Sep 14, 1983","11.726","11.726","11.726","11.726","1.24%"
"Sep 13, 1983","11.582","11.582","11.582","11.582","0.46%"
"Sep 12, 1983","11.529","11.529","11.529","11.529","-1.50%"
"Sep 09, 1983","11.705","11.705","11.705","11.705","-0.23%"
"Sep 08, 1983","11.732","11.732","11.732","11.732","0.51%"
"Sep 07, 1983","11.673","11.673","11.673","11.673","-1.37%"
"Sep 06, 1983","11.835","11.835","11.835","11.835","-1.37%"
"Sep 05, 1983","11.999","11.999","11.999","11.999","0.00%"
"Sep 02, 1983","11.999","11.999","11.999","11.999","0.42%"
"Sep 01, 1983","11.949","11.949","11.949","11.949","1.28%"
"Aug 31, 1983","11.798","11.798","11.798","11.798","0.75%"
"Aug 30, 1983","11.710","11.710","11.710","11.710","0.25%"
"Aug 29, 1983","11.681","11.681","11.681","11.681","1.81%"
"Aug 26, 1983","11.473","11.473","11.473","11.473","0.41%"
"Aug 25, 1983","11.426","11.426","11.426","11.426","0.50%"
"Aug 24, 1983","11.369","11.369","11.369","11.369","-0.25%"
"Aug 23, 1983","11.397","11.397","11.397","11.397","0.31%"
"Aug 22, 1983","11.362","11.362","11.362","11.362","-1.69%"
"Aug 19, 1983","11.557","11.557","11.557","11.557","0.36%"
"Aug 18, 1983","11.515","11.515","11.515","11.515","0.20%"
"Aug 17, 1983","11.492","11.492","11.492","11.492","-0.79%"
"Aug 16, 1983","11.584","11.584","11.584","11.584","-0.24%"
"Aug 15, 1983","11.612","11.612","11.612","11.612","-1.68%"
"Aug 12, 1983","11.811","11.811","11.811","11.811","-0.58%"
"Aug 11, 1983","11.880","11.880","11.880","11.880","-1.39%"
"Aug 10, 1983","12.047","12.047","12.047","12.047","0.36%"
"Aug 09, 1983","12.004","12.004","12.004","12.004","-0.35%"
"Aug 08, 1983","12.046","12.046","12.046","12.046","0.96%"
"Aug 05, 1983","11.932","11.932","11.932","11.932","0.16%"
"Aug 04, 1983","11.913","11.913","11.913","11.913","1.15%"
"Aug 03, 1983","11.778","11.778","11.778","11.778","0.31%"
"Aug 02, 1983","11.742","11.742","11.742","11.742","-0.25%"
"Aug 01, 1983","11.771","11.771","11.771","11.771","0.30%"
"Jul 29, 1983","11.736","11.736","11.736","11.736","0.81%"
"Jul 28, 1983","11.642","11.642","11.642","11.642","1.45%"
"Jul 27, 1983","11.476","11.476","11.476","11.476","0.20%"
"Jul 26, 1983","11.453","11.453","11.453","11.453","0.60%"
"Jul 25, 1983","11.385","11.385","11.385","11.385","-0.29%"
"Jul 22, 1983","11.418","11.418","11.418","11.418","0.95%"
"Jul 21, 1983","11.310","11.310","11.310","11.310","0.35%"
"Jul 20, 1983","11.271","11.271","11.271","11.271","-0.44%"
"Jul 19, 1983","11.321","11.321","11.321","11.321","-0.44%"
"Jul 18, 1983","11.371","11.371","11.371","11.371","-1.04%"
"Jul 15, 1983","11.490","11.490","11.490","11.490","1.21%"
"Jul 14, 1983","11.353","11.353","11.353","11.353","-0.15%"
"Jul 13, 1983","11.370","11.370","11.370","11.370","-0.35%"
"Jul 12, 1983","11.410","11.410","11.410","11.410","1.40%"
"Jul 11, 1983","11.252","11.252","11.252","11.252","-0.50%"
"Jul 08, 1983","11.308","11.308","11.308","11.308","0.40%"
"Jul 07, 1983","11.263","11.263","11.263","11.263","1.10%"
"Jul 06, 1983","11.140","11.140","11.140","11.140","-0.40%"
"Jul 05, 1983","11.185","11.185","11.185","11.185","2.42%"
"Jul 04, 1983","10.921","10.921","10.921","10.921","0.00%"
"Jul 01, 1983","10.921","10.921","10.921","10.921","-0.05%"
"Jun 30, 1983","10.926","10.926","10.926","10.926","-0.35%"
"Jun 29, 1983","10.964","10.964","10.964","10.964","-0.44%"
"Jun 28, 1983","11.013","11.013","11.013","11.013","-0.64%"
"Jun 27, 1983","11.084","11.084","11.084","11.084","1.95%"
"Jun 24, 1983","10.872","10.872","10.872","10.872","0.01%"
"Jun 23, 1983","10.871","10.871","10.871","10.871","0.55%"
"Jun 22, 1983","10.812","10.812","10.812","10.812","0.40%"
"Jun 21, 1983","10.769","10.769","10.769","10.769","-0.05%"
"Jun 20, 1983","10.774","10.774","10.774","10.774","1.10%"
"Jun 17, 1983","10.657","10.657","10.657","10.657","0.25%"
"Jun 16, 1983","10.630","10.630","10.630","10.630","-0.69%"
"Jun 15, 1983","10.704","10.704","10.704","10.704","-0.40%"
"Jun 14, 1983","10.747","10.747","10.747","10.747","0.15%"
"Jun 13, 1983","10.731","10.731","10.731","10.731","-1.38%"
"Jun 10, 1983","10.881","10.881","10.881","10.881","0.25%"
"Jun 09, 1983","10.854","10.854","10.854","10.854","-0.39%"
"Jun 08, 1983","10.897","10.897","10.897","10.897","0.60%"
"Jun 07, 1983","10.832","10.832","10.832","10.832","0.64%"
"Jun 06, 1983","10.763","10.763","10.763","10.763","-0.14%"
"Jun 03, 1983","10.778","10.778","10.778","10.778","0.20%"
"Jun 02, 1983","10.757","10.757","10.757","10.757","0.10%"
"Jun 01, 1983","10.746","10.746","10.746","10.746","-1.00%"
"May 31, 1983","10.854","10.854","10.854","10.854","0.78%"
"May 30, 1983","10.770","10.770","10.770","10.770","1.09%"
"May 27, 1983","10.654","10.654","10.654","10.654","0.00%"
"May 26, 1983","10.654","10.654","10.654","10.654","0.53%"
"May 25, 1983","10.598","10.598","10.598","10.598","0.09%"
"May 24, 1983","10.588","10.588","10.588","10.588","-0.09%"
"May 23, 1983","10.598","10.598","10.598","10.598","0.48%"
"May 20, 1983","10.547","10.547","10.547","10.547","0.25%"
"May 19, 1983","10.521","10.521","10.521","10.521","0.97%"
"May 18, 1983","10.420","10.420","10.420","10.420","0.20%"
"May 17, 1983","10.399","10.399","10.399","10.399","0.05%"
"May 16, 1983","10.394","10.394","10.394","10.394","1.66%"
"May 13, 1983","10.224","10.224","10.224","10.224","-0.05%"
"May 12, 1983","10.229","10.229","10.229","10.229","0.39%"
"May 11, 1983","10.189","10.189","10.189","10.189","0.09%"
"May 10, 1983","10.180","10.180","10.180","10.180","-0.58%"
"May 09, 1983","10.239","10.239","10.239","10.239","0.83%"
"May 06, 1983","10.155","10.155","10.155","10.155","-0.34%"
"May 05, 1983","10.190","10.190","10.190","10.190","0.38%"
"May 04, 1983","10.151","10.151","10.151","10.151","-0.72%"
"May 03, 1983","10.225","10.225","10.225","10.225","-0.05%"
"May 02, 1983","10.230","10.230","10.230","10.230","-0.10%"
"Apr 29, 1983","10.240","10.240","10.240","10.240","-0.30%"
"Apr 28, 1983","10.271","10.271","10.271","10.271","0.09%"
"Apr 27, 1983","10.262","10.262","10.262","10.262","-0.73%"
"Apr 26, 1983","10.337","10.337","10.337","10.337","-0.24%"
"Apr 25, 1983","10.362","10.362","10.362","10.362","-0.25%"
"Apr 22, 1983","10.388","10.388","10.388","10.388","-0.14%"
"Apr 21, 1983","10.403","10.403","10.403","10.403","0.48%"
"Apr 20, 1983","10.353","10.353","10.353","10.353","-0.10%"
"Apr 19, 1983","10.363","10.363","10.363","10.363","1.02%"
"Apr 18, 1983","10.258","10.258","10.258","10.258","-0.44%"
"Apr 15, 1983","10.303","10.303","10.303","10.303","0.49%"
"Apr 14, 1983","10.253","10.253","10.253","10.253","-1.07%"
"Apr 13, 1983","10.364","10.364","10.364","10.364","-0.29%"
"Apr 12, 1983","10.394","10.394","10.394","10.394","0.09%"
"Apr 11, 1983","10.385","10.385","10.385","10.385","-0.91%"
"Apr 08, 1983","10.480","10.480","10.480","10.480","-0.06%"
"Apr 07, 1983","10.486","10.486","10.486","10.486","0.19%"
"Apr 06, 1983","10.466","10.466","10.466","10.466","-0.06%"
"Apr 05, 1983","10.472","10.472","10.472","10.472","-1.05%"
"Apr 04, 1983","10.583","10.583","10.583","10.583","-0.20%"
"Apr 01, 1983","10.604","10.604","10.604","10.604","0.00%"
"Mar 31, 1983","10.604","10.604","10.604","10.604","0.34%"
"Mar 30, 1983","10.568","10.568","10.568","10.568","-0.15%"
"Mar 29, 1983","10.584","10.584","10.584","10.584","-0.54%"
"Mar 28, 1983","10.641","10.641","10.641","10.641","0.20%"
"Mar 25, 1983","10.620","10.620","10.620","10.620","0.57%"
"Mar 24, 1983","10.560","10.560","10.560","10.560","0.00%"
"Mar 23, 1983","10.560","10.560","10.560","10.560","-0.43%"
"Mar 22, 1983","10.606","10.606","10.606","10.606","0.25%"
"Mar 21, 1983","10.580","10.580","10.580","10.580","0.19%"
"Mar 18, 1983","10.560","10.560","10.560","10.560","0.19%"
"Mar 17, 1983","10.540","10.540","10.540","10.540","0.19%"
"Mar 16, 1983","10.520","10.520","10.520","10.520","0.68%"
"Mar 15, 1983","10.449","10.449","10.449","10.449","-0.30%"
"Mar 14, 1983","10.480","10.480","10.480","10.480","-0.86%"
"Mar 11, 1983","10.571","10.571","10.571","10.571","0.32%"
"Mar 10, 1983","10.537","10.537","10.537","10.537","0.58%"
"Mar 09, 1983","10.476","10.476","10.476","10.476","-0.24%"
"Mar 08, 1983","10.501","10.501","10.501","10.501","0.72%"
"Mar 07, 1983","10.426","10.426","10.426","10.426","1.51%"
"Mar 04, 1983","10.271","10.271","10.271","10.271","0.43%"
"Mar 03, 1983","10.227","10.227","10.227","10.227","-0.30%"
"Mar 02, 1983","10.258","10.258","10.258","10.258","0.44%"
"Mar 01, 1983","10.213","10.213","10.213","10.213","-0.05%"
"Feb 28, 1983","10.218","10.218","10.218","10.218","0.45%"
"Feb 25, 1983","10.172","10.172","10.172","10.172","-1.68%"
"Feb 24, 1983","10.346","10.346","10.346","10.346","-0.10%"
"Feb 23, 1983","10.356","10.356","10.356","10.356","-1.52%"
"Feb 22, 1983","10.516","10.516","10.516","10.516","-0.05%"
"Feb 21, 1983","10.521","10.521","10.521","10.521","0.00%"
"Feb 18, 1983","10.521","10.521","10.521","10.521","-0.89%"
"Feb 17, 1983","10.615","10.615","10.615","10.615","-0.85%"
"Feb 16, 1983","10.706","10.706","10.706","10.706","-0.54%"
"Feb 15, 1983","10.764","10.764","10.764","10.764","0.40%"
"Feb 14, 1983","10.721","10.721","10.721","10.721","0.25%"
"Feb 11, 1983","10.694","10.694","10.694","10.694","-0.50%"
"Feb 10, 1983","10.748","10.748","10.748","10.748","-1.48%"
"Feb 09, 1983","10.910","10.910","10.910","10.910","0.17%"
"Feb 08, 1983","10.892","10.892","10.892","10.892","0.21%"
"Feb 07, 1983","10.869","10.869","10.869","10.869","-0.26%"
"Feb 04, 1983","10.897","10.897","10.897","10.897","0.84%"
"Feb 03, 1983","10.806","10.806","10.806","10.806","0.30%"
"Feb 02, 1983","10.774","10.774","10.774","10.774","0.19%"
"Feb 01, 1983","10.754","10.754","10.754","10.754","-0.19%"
"Jan 31, 1983","10.774","10.774","10.774","10.774","0.94%"
"Jan 28, 1983","10.674","10.674","10.674","10.674","0.35%"
"Jan 27, 1983","10.637","10.637","10.637","10.637","-0.10%"
"Jan 26, 1983","10.648","10.648","10.648","10.648","0.59%"
"Jan 25, 1983","10.586","10.586","10.586","10.586","-0.68%"
"Jan 24, 1983","10.658","10.658","10.658","10.658","0.79%"
"Jan 21, 1983","10.574","10.574","10.574","10.574","1.68%"
"Jan 20, 1983","10.399","10.399","10.399","10.399","0.19%"
"Jan 19, 1983","10.379","10.379","10.379","10.379","1.04%"
"Jan 18, 1983","10.272","10.272","10.272","10.272","0.20%"
"Jan 17, 1983","10.252","10.252","10.252","10.252","-0.05%"
"Jan 14, 1983","10.257","10.257","10.257","10.257","0.20%"
"Jan 13, 1983","10.237","10.237","10.237","10.237","-0.39%"
"Jan 12, 1983","10.277","10.277","10.277","10.277","-0.25%"
"Jan 11, 1983","10.303","10.303","10.303","10.303","-0.35%"
"Jan 10, 1983","10.339","10.339","10.339","10.339","0.11%"
"Jan 07, 1983","10.328","10.328","10.328","10.328","-0.30%"
"Jan 06, 1983","10.359","10.359","10.359","10.359","0.34%"
"Jan 05, 1983","10.324","10.324","10.324","10.324","-0.11%"
"Jan 04, 1983","10.335","10.335","10.335","10.335","0.54%"
"Jan 03, 1983","10.279","10.279","10.279","10.279","-0.39%"
"Dec 31, 1982","10.319","10.319","10.319","10.319","-0.68%"
"Dec 30, 1982","10.390","10.390","10.390","10.390","-0.21%"
"Dec 29, 1982","10.412","10.412","10.412","10.412","0.30%"
"Dec 28, 1982","10.381","10.381","10.381","10.381","0.00%"
"Dec 27, 1982","10.381","10.381","10.381","10.381","-0.30%"
"Dec 24, 1982","10.412","10.412","10.412","10.412","-0.01%"
"Dec 23, 1982","10.413","10.413","10.413","10.413","-0.57%"
"Dec 22, 1982","10.473","10.473","10.473","10.473","-0.11%"
"Dec 21, 1982","10.485","10.485","10.485","10.485","-1.45%"
"Dec 20, 1982","10.639","10.639","10.639","10.639","0.53%"
"Dec 17, 1982","10.583","10.583","10.583","10.583","0.34%"
"Dec 16, 1982","10.547","10.547","10.547","10.547","0.78%"
"Dec 15, 1982","10.465","10.465","10.465","10.465","0.59%"
"Dec 14, 1982","10.404","10.404","10.404","10.404","-1.45%"
"Dec 13, 1982","10.557","10.557","10.557","10.557","-0.74%"
"Dec 10, 1982","10.636","10.636","10.636","10.636","0.64%"
"Dec 09, 1982","10.568","10.568","10.568","10.568","-0.25%"
"Dec 08, 1982","10.595","10.595","10.595","10.595","1.29%"
"Dec 07, 1982","10.460","10.460","10.460","10.460","0.24%"
"Dec 06, 1982","10.435","10.435","10.435","10.435","-0.10%"
"Dec 03, 1982","10.445","10.445","10.445","10.445","-1.94%"
"Dec 02, 1982","10.652","10.652","10.652","10.652","-0.63%"
"Dec 01, 1982","10.720","10.720","10.720","10.720","-4.77%"
"Nov 30, 1982","11.257","11.257","11.257","11.257","-0.10%"
"Nov 29, 1982","11.268","11.268","11.268","11.268","2.23%"
"Nov 26, 1982","11.022","11.022","11.022","11.022","-0.42%"
"Nov 25, 1982","11.068","11.068","11.068","11.068","-0.01%"
"Nov 24, 1982","11.069","11.069","11.069","11.069","0.48%"
"Nov 23, 1982","11.016","11.016","11.016","11.016","1.06%"
"Nov 22, 1982","10.900","10.900","10.900","10.900","0.13%"
"Nov 19, 1982","10.886","10.886","10.886","10.886","-0.55%"
"Nov 18, 1982","10.946","10.946","10.946","10.946","-0.84%"
"Nov 17, 1982","11.039","11.039","11.039","11.039","-0.44%"
"Nov 16, 1982","11.088","11.088","11.088","11.088","0.17%"
"Nov 15, 1982","11.069","11.069","11.069","11.069","1.06%"
"Nov 12, 1982","10.953","10.953","10.953","10.953","0.70%"
"Nov 11, 1982","10.877","10.877","10.877","10.877","0.00%"
"Nov 10, 1982","10.877","10.877","10.877","10.877","-0.17%"
"Nov 09, 1982","10.896","10.896","10.896","10.896","-0.27%"
"Nov 08, 1982","10.926","10.926","10.926","10.926","0.75%"
"Nov 05, 1982","10.845","10.845","10.845","10.845","0.44%"
"Nov 04, 1982","10.797","10.797","10.797","10.797","-0.14%"
"Nov 03, 1982","10.812","10.812","10.812","10.812","-1.31%"
"Nov 02, 1982","10.956","10.956","10.956","10.956","0.00%"
"Nov 01, 1982","10.956","10.956","10.956","10.956","-1.49%"
"Oct 29, 1982","11.122","11.122","11.122","11.122","-0.88%"
"Oct 28, 1982","11.221","11.221","11.221","11.221","-1.39%"
"Oct 27, 1982","11.379","11.379","11.379","11.379","0.82%"
"Oct 26, 1982","11.287","11.287","11.287","11.287","-2.07%"
"Oct 25, 1982","11.525","11.525","11.525","11.525","2.44%"
"Oct 22, 1982","11.250","11.250","11.250","11.250","0.96%"
"Oct 21, 1982","11.143","11.143","11.143","11.143","-0.22%"
"Oct 20, 1982","11.168","11.168","11.168","11.168","0.97%"
"Oct 19, 1982","11.061","11.061","11.061","11.061","-0.49%"
"Oct 18, 1982","11.115","11.115","11.115","11.115","-1.22%"
"Oct 15, 1982","11.252","11.252","11.252","11.252","1.27%"
"Oct 14, 1982","11.111","11.111","11.111","11.111","1.54%"
"Oct 13, 1982","10.942","10.942","10.942","10.942","-0.74%"
"Oct 12, 1982","11.024","11.024","11.024","11.024","-3.15%"
"Oct 11, 1982","11.382","11.382","11.382","11.382","0.00%"
"Oct 08, 1982","11.382","11.382","11.382","11.382","-0.26%"
"Oct 07, 1982","11.412","11.412","11.412","11.412","-4.01%"
"Oct 06, 1982","11.889","11.889","11.889","11.889","-1.25%"
"Oct 05, 1982","12.040","12.040","12.040","12.040","-0.13%"
"Oct 04, 1982","12.056","12.056","12.056","12.056","2.07%"
"Oct 01, 1982","11.812","11.812","11.812","11.812","-1.51%"
"Sep 30, 1982","11.993","11.993","11.993","11.993","-0.39%"
"Sep 29, 1982","12.040","12.040","12.040","12.040","0.13%"
"Sep 28, 1982","12.024","12.024","12.024","12.024","-1.21%"
"Sep 27, 1982","12.171","12.171","12.171","12.171","-0.57%"
"Sep 24, 1982","12.241","12.241","12.241","12.241","1.44%"
"Sep 23, 1982","12.067","12.067","12.067","12.067","-0.65%"
"Sep 22, 1982","12.146","12.146","12.146","12.146","-0.13%"
"Sep 21, 1982","12.162","12.162","12.162","12.162","-2.34%"
"Sep 20, 1982","12.454","12.454","12.454","12.454","-0.22%"
"Sep 17, 1982","12.481","12.481","12.481","12.481","-0.69%"
"Sep 16, 1982","12.568","12.568","12.568","12.568","-0.08%"
"Sep 15, 1982","12.578","12.578","12.578","12.578","0.26%"
"Sep 14, 1982","12.546","12.546","12.546","12.546","-0.48%"
"Sep 13, 1982","12.606","12.606","12.606","12.606","-0.81%"
"Sep 10, 1982","12.709","12.709","12.709","12.709","1.56%"
"Sep 09, 1982","12.514","12.514","12.514","12.514","0.13%"
"Sep 08, 1982","12.498","12.498","12.498","12.498","-0.04%"
"Sep 07, 1982","12.503","12.503","12.503","12.503","0.60%"
"Sep 06, 1982","12.428","12.428","12.428","12.428","0.00%"
"Sep 03, 1982","12.428","12.428","12.428","12.428","-1.24%"
"Sep 02, 1982","12.584","12.584","12.584","12.584","-1.17%"
"Sep 01, 1982","12.733","12.733","12.733","12.733","-0.46%"
"Aug 31, 1982","12.792","12.792","12.792","12.792","0.35%"
"Aug 30, 1982","12.748","12.748","12.748","12.748","0.00%"
"Aug 27, 1982","12.748","12.748","12.748","12.748","1.64%"
"Aug 26, 1982","12.542","12.542","12.542","12.542","1.65%"
"Aug 25, 1982","12.339","12.339","12.339","12.339","0.00%"
"Aug 24, 1982","12.339","12.339","12.339","12.339","-0.86%"
"Aug 23, 1982","12.446","12.446","12.446","12.446","1.96%"
"Aug 20, 1982","12.207","12.207","12.207","12.207","-1.92%"
"Aug 19, 1982","12.446","12.446","12.446","12.446","-0.73%"
"Aug 18, 1982","12.537","12.537","12.537","12.537","-0.64%"
"Aug 17, 1982","12.618","12.618","12.618","12.618","-3.38%"
"Aug 16, 1982","13.059","13.059","13.059","13.059","-0.86%"
"Aug 13, 1982","13.172","13.172","13.172","13.172","-2.58%"
"Aug 12, 1982","13.521","13.521","13.521","13.521","-1.16%"
"Aug 11, 1982","13.679","13.679","13.679","13.679","0.00%"
"Aug 10, 1982","13.679","13.679","13.679","13.679","0.17%"
"Aug 09, 1982","13.656","13.656","13.656","13.656","-1.11%"
"Aug 06, 1982","13.809","13.809","13.809","13.809","1.08%"
"Aug 05, 1982","13.661","13.661","13.661","13.661","0.60%"
"Aug 04, 1982","13.580","13.580","13.580","13.580","0.69%"
"Aug 03, 1982","13.487","13.487","13.487","13.487","0.73%"
"Aug 02, 1982","13.389","13.389","13.389","13.389","-1.99%"
"Jul 30, 1982","13.661","13.661","13.661","13.661","-1.11%"
"Jul 29, 1982","13.815","13.815","13.815","13.815","-0.93%"
"Jul 28, 1982","13.945","13.945","13.945","13.945","0.81%"
"Jul 27, 1982","13.833","13.833","13.833","13.833","-0.25%"
"Jul 26, 1982","13.868","13.868","13.868","13.868","2.48%"
"Jul 23, 1982","13.533","13.533","13.533","13.533","0.34%"
"Jul 22, 1982","13.487","13.487","13.487","13.487","-0.64%"
"Jul 21, 1982","13.574","13.574","13.574","13.574","0.56%"
"Jul 20, 1982","13.498","13.498","13.498","13.498","-1.11%"
"Jul 19, 1982","13.650","13.650","13.650","13.650","-0.08%"
